2025-11-26 18:04:10,635 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-26 18:59:30,888 | INFO     | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='00NA0', status_description="note: successful completion - index or constraint already exists. The command 'CREATE RANGE INDEX chunk_id_idx IF NOT EXISTS FOR (e:Chunk) ON (e.id)' has no effect. The index or constraint specified by 'RANGE INDEX chunk_id_unique FOR (e:Chunk) ON (e.id)' already exists.", position=None, raw_classification='SCHEMA', classification=<NotificationClassification.SCHEMA: 'SCHEMA'>, raw_severity='INFORMATION', severity=<NotificationSeverity.INFORMATION: 'INFORMATION'>, diagnostic_record={'_classification': 'SCHEMA', '_severity': 'INFORMATION', 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: 'CREATE INDEX chunk_id_idx IF NOT EXISTS FOR (c:Chunk) ON (c.id)'
2025-11-26 18:59:30,891 | INFO     | neo4j                | Executed index/constraint: CREATE INDEX image_id_idx IF NOT EXISTS FOR (i:Image) ON (i.id)
2025-11-26 18:59:30,891 | INFO     | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='00NA0', status_description="note: successful completion - index or constraint already exists. The command 'CREATE RANGE INDEX image_id_idx IF NOT EXISTS FOR (e:Image) ON (e.id)' has no effect. The index or constraint specified by 'RANGE INDEX unique_image_id FOR (e:Image) ON (e.id)' already exists.", position=None, raw_classification='SCHEMA', classification=<NotificationClassification.SCHEMA: 'SCHEMA'>, raw_severity='INFORMATION', severity=<NotificationSeverity.INFORMATION: 'INFORMATION'>, diagnostic_record={'_classification': 'SCHEMA', '_severity': 'INFORMATION', 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: 'CREATE INDEX image_id_idx IF NOT EXISTS FOR (i:Image) ON (i.id)'
2025-11-26 18:59:30,894 | INFO     | neo4j                | Executed index/constraint: CREATE INDEX community_idx IF NOT EXISTS FOR (c:Community) ON (c.id)
2025-11-26 18:59:30,896 | INFO     | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='00NA0', status_description="note: successful completion - index or constraint already exists. The command 'CREATE RANGE INDEX community_idx IF NOT EXISTS FOR (e:Community) ON (e.id)' has no effect. The index or constraint specified by 'RANGE INDEX community_id_unique FOR (e:Community) ON (e.id)' already exists.", position=None, raw_classification='SCHEMA', classification=<NotificationClassification.SCHEMA: 'SCHEMA'>, raw_severity='INFORMATION', severity=<NotificationSeverity.INFORMATION: 'INFORMATION'>, diagnostic_record={'_classification': 'SCHEMA', '_severity': 'INFORMATION', 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: 'CREATE INDEX community_idx IF NOT EXISTS FOR (c:Community) ON (c.id)'
2025-11-26 18:59:30,899 | INFO     | neo4j                | Executed index/constraint: CREATE INDEX user_id_idx IF NOT EXISTS FOR (u:User) ON (u.id)
2025-11-26 18:59:30,900 | INFO     | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='00NA0', status_description="note: successful completion - index or constraint already exists. The command 'CREATE RANGE INDEX user_id_idx IF NOT EXISTS FOR (e:User) ON (e.id)' has no effect. The index or constraint specified by 'RANGE INDEX unique_user FOR (e:User) ON (e.id)' already exists.", position=None, raw_classification='SCHEMA', classification=<NotificationClassification.SCHEMA: 'SCHEMA'>, raw_severity='INFORMATION', severity=<NotificationSeverity.INFORMATION: 'INFORMATION'>, diagnostic_record={'_classification': 'SCHEMA', '_severity': 'INFORMATION', 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: 'CREATE INDEX user_id_idx IF NOT EXISTS FOR (u:User) ON (u.id)'
2025-11-26 18:59:39,337 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-26 18:59:46,168 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-26 18:59:46,344 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-26 18:59:46,362 | INFO     | enrichment           | Running Graph Enrichment for User arib...
2025-11-26 18:59:50,810 | INFO     | enrichment           | Enrichment Context: 17 Orphans + 1 Anchors
2025-11-26 18:59:50,814 | INFO     | llm_local            | Loading local TEXT model from: D:\models\Mistral-7B-Instruct-v0.1-GGUF\mistral-7b-instruct-v0.1.Q4_K_M.gguf
2025-11-26 18:59:55,874 | INFO     | llm_local            | Loaded text model in 5.06s
2025-11-26 18:59:55,880 | INFO     | gpu_manager          | Registered text model as active on GPU.
2025-11-26 19:00:11,325 | INFO     | llm_local            | Model generation completed, output length=2108 chars
2025-11-26 19:00:11,331 | INFO     | enrichment           | LLM identified 13 new connections:
2025-11-26 19:00:11,331 | INFO     | enrichment           |    [LINK] User context --[NEEDS_MORE_CONNECTIONS]--> Preprocessing & Feature Extraction
2025-11-26 19:00:11,331 | INFO     | enrichment           |    [LINK] Preprocessing & Feature Extraction --[NEEDS_MORE_CONNECTIONS]--> Text Chunking
2025-11-26 19:00:11,332 | INFO     | enrichment           |    [LINK] Text Chunking --[NEEDS_MORE_CONNECTIONS]--> Multimodal Data Ingestion
2025-11-26 19:00:11,332 | INFO     | enrichment           |    [LINK] Multimodal Data Ingestion --[NEEDS_MORE_CONNECTIONS]--> Images
2025-11-26 19:00:11,332 | INFO     | enrichment           |    [LINK] Multimodal Data Ingestion --[NEEDS_MORE_CONNECTIONS]--> Multimodal Features
2025-11-26 19:00:11,332 | INFO     | enrichment           |    [LINK] Multimodal Features --[NEEDS_MORE_CONNECTIONS]--> querying
2025-11-26 19:00:11,333 | INFO     | enrichment           |    [LINK] Multimodal Features --[NEEDS_MORE_CONNECTIONS]--> Diagrams
2025-11-26 19:00:11,333 | INFO     | enrichment           |    [LINK] Community Detection --[NEEDS_MORE_CONNECTIONS]--> Per suserized User-Specific C ontext
2025-11-26 19:00:11,333 | INFO     | enrichment           |    [LINK] Community Detection --[NEEDS_MORE_CONNECTIONS]--> Community detection
2025-11-26 19:00:11,333 | INFO     | enrichment           |    [LINK] Local LM via Ollama/Entity + Relation Extraction --[NEEDS_MORE_CONNECTIONS]--> extraction
2025-11-26 19:00:11,334 | INFO     | enrichment           |    [LINK] extraction --[NEEDS_MORE_CONNECTIONS]--> subgraphs
2025-11-26 19:00:11,334 | INFO     | enrichment           |    [LINK] Proposed Algorithm --[NEEDS_MORE_CONNECTIONS]--> Feature Extraction
2025-11-26 19:00:11,334 | INFO     | enrichment           |    [LINK] Processing & Feature Extraction --[USES_AS_HUB]--> Creation
2025-11-26 19:00:11,380 | INFO     | enrichment           | Enrichment Success: Created 13 links.
2025-11-26 19:03:20,456 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-26 19:03:24,913 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-26 19:03:24,938 | INFO     | enrichment           | Running Graph Enrichment for User arib...
2025-11-26 19:03:24,957 | INFO     | enrichment           | Enrichment Context: 10 Orphans + 8 Anchors
2025-11-26 19:03:38,523 | INFO     | llm_local            | Model generation completed, output length=2036 chars
2025-11-26 19:03:38,524 | INFO     | enrichment           | LLM identified 14 new connections:
2025-11-26 19:03:38,525 | INFO     | enrichment           |    [LINK] User context --[CONNECTS_TO]--> Images
2025-11-26 19:03:38,525 | INFO     | enrichment           |    [LINK] User context --[CONNECTS_TO]--> querying
2025-11-26 19:03:38,525 | INFO     | enrichment           |    [LINK] User context --[CONNECTS_TO]--> Diagrams
2025-11-26 19:03:38,525 | INFO     | enrichment           |    [LINK] User context --[CONNECTS_TO]--> Per suserized User-Specific C ontext
2025-11-26 19:03:38,526 | INFO     | enrichment           |    [LINK] User context --[CONNECTS_TO]--> Community detection
2025-11-26 19:03:38,526 | INFO     | enrichment           |    [LINK] User context --[CONNECTS_TO]--> Local LM via Ollama/Entity + Relation Extraction
2025-11-26 19:03:38,527 | INFO     | enrichment           |    [LINK] User context --[CONNECTS_TO]--> subgraphs
2025-11-26 19:03:38,527 | INFO     | enrichment           |    [LINK] User context --[CONNECTS_TO]--> Proposed Algorithm
2025-11-26 19:03:38,527 | INFO     | enrichment           |    [LINK] Creation --[CONNECTS_TO]--> Processing & Feature Extraction
2025-11-26 19:03:38,528 | INFO     | enrichment           |    [LINK] Creation --[CONNECTS_TO]--> Multimodal Data Ingestion
2025-11-26 19:03:38,528 | INFO     | enrichment           |    [LINK] Creation --[CONNECTS_TO]--> Preprocessing & Feature Extraction
2025-11-26 19:03:38,528 | INFO     | enrichment           |    [LINK] Text Chunking --[CONNECTS_TO]--> Multimodal Features
2025-11-26 19:03:38,528 | INFO     | enrichment           |    [LINK] Text Chunking --[CONNECTS_TO]--> Community Detection
2025-11-26 19:03:38,529 | INFO     | enrichment           |    [LINK] extraction --[CONNECTS_TO]--> Feature Extraction
2025-11-26 19:03:38,544 | INFO     | enrichment           | Enrichment Success: Created 14 links.
2025-11-26 19:16:35,750 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-26 19:16:39,921 | INFO     | neo4j                | [OK] APOC detected: 5.26.16
2025-11-26 19:16:39,924 | INFO     | neo4j                | Executed index/constraint: CREATE CONSTRAINT entity_name_unique IF NOT EXISTS FOR (e:Entity) REQUIRE e.name IS UNIQUE
2025-11-26 19:16:39,924 | INFO     | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='00NA0', status_description="note: successful completion - index or constraint already exists. The command 'CREATE CONSTRAINT entity_name_unique IF NOT EXISTS FOR (e:Entity) REQUIRE (e.name) IS UNIQUE' has no effect. The index or constraint specified by 'CONSTRAINT entity_name_unique FOR (e:Entity) REQUIRE (e.name) IS UNIQUE' already exists.", position=None, raw_classification='SCHEMA', classification=<NotificationClassification.SCHEMA: 'SCHEMA'>, raw_severity='INFORMATION', severity=<NotificationSeverity.INFORMATION: 'INFORMATION'>, diagnostic_record={'_classification': 'SCHEMA', '_severity': 'INFORMATION', 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: 'CREATE CONSTRAINT entity_name_unique IF NOT EXISTS FOR (e:Entity) REQUIRE e.name IS UNIQUE'
2025-11-26 19:16:39,927 | INFO     | neo4j                | Executed index/constraint: CREATE INDEX chunk_id_idx IF NOT EXISTS FOR (c:Chunk) ON (c.id)
2025-11-26 19:16:39,927 | INFO     | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='00NA0', status_description="note: successful completion - index or constraint already exists. The command 'CREATE RANGE INDEX chunk_id_idx IF NOT EXISTS FOR (e:Chunk) ON (e.id)' has no effect. The index or constraint specified by 'RANGE INDEX chunk_id_unique FOR (e:Chunk) ON (e.id)' already exists.", position=None, raw_classification='SCHEMA', classification=<NotificationClassification.SCHEMA: 'SCHEMA'>, raw_severity='INFORMATION', severity=<NotificationSeverity.INFORMATION: 'INFORMATION'>, diagnostic_record={'_classification': 'SCHEMA', '_severity': 'INFORMATION', 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: 'CREATE INDEX chunk_id_idx IF NOT EXISTS FOR (c:Chunk) ON (c.id)'
2025-11-26 19:16:39,929 | INFO     | neo4j                | Executed index/constraint: CREATE INDEX image_id_idx IF NOT EXISTS FOR (i:Image) ON (i.id)
2025-11-26 19:16:39,929 | INFO     | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='00NA0', status_description="note: successful completion - index or constraint already exists. The command 'CREATE RANGE INDEX image_id_idx IF NOT EXISTS FOR (e:Image) ON (e.id)' has no effect. The index or constraint specified by 'RANGE INDEX unique_image_id FOR (e:Image) ON (e.id)' already exists.", position=None, raw_classification='SCHEMA', classification=<NotificationClassification.SCHEMA: 'SCHEMA'>, raw_severity='INFORMATION', severity=<NotificationSeverity.INFORMATION: 'INFORMATION'>, diagnostic_record={'_classification': 'SCHEMA', '_severity': 'INFORMATION', 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: 'CREATE INDEX image_id_idx IF NOT EXISTS FOR (i:Image) ON (i.id)'
2025-11-26 19:16:39,930 | INFO     | neo4j                | Executed index/constraint: CREATE INDEX community_idx IF NOT EXISTS FOR (c:Community) ON (c.id)
2025-11-26 19:16:39,931 | INFO     | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='00NA0', status_description="note: successful completion - index or constraint already exists. The command 'CREATE RANGE INDEX community_idx IF NOT EXISTS FOR (e:Community) ON (e.id)' has no effect. The index or constraint specified by 'RANGE INDEX community_id_unique FOR (e:Community) ON (e.id)' already exists.", position=None, raw_classification='SCHEMA', classification=<NotificationClassification.SCHEMA: 'SCHEMA'>, raw_severity='INFORMATION', severity=<NotificationSeverity.INFORMATION: 'INFORMATION'>, diagnostic_record={'_classification': 'SCHEMA', '_severity': 'INFORMATION', 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: 'CREATE INDEX community_idx IF NOT EXISTS FOR (c:Community) ON (c.id)'
2025-11-26 19:16:39,932 | INFO     | neo4j                | Executed index/constraint: CREATE INDEX user_id_idx IF NOT EXISTS FOR (u:User) ON (u.id)
2025-11-26 19:16:39,933 | INFO     | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='00NA0', status_description="note: successful completion - index or constraint already exists. The command 'CREATE RANGE INDEX user_id_idx IF NOT EXISTS FOR (e:User) ON (e.id)' has no effect. The index or constraint specified by 'RANGE INDEX unique_user FOR (e:User) ON (e.id)' already exists.", position=None, raw_classification='SCHEMA', classification=<NotificationClassification.SCHEMA: 'SCHEMA'>, raw_severity='INFORMATION', severity=<NotificationSeverity.INFORMATION: 'INFORMATION'>, diagnostic_record={'_classification': 'SCHEMA', '_severity': 'INFORMATION', 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: 'CREATE INDEX user_id_idx IF NOT EXISTS FOR (u:User) ON (u.id)'
2025-11-26 19:16:46,340 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-26 19:16:51,385 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-26 19:16:52,999 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-26 19:16:53,018 | INFO     | enrichment           | Running Graph Enrichment for User arib...
2025-11-26 19:16:57,342 | INFO     | enrichment           | Dynamic Thresholds -> Orphan <= 3 links | Anchor >= 6 links
2025-11-26 19:16:57,584 | INFO     | enrichment           | Context: 8 Orphans + 4 Anchors
2025-11-26 19:16:57,585 | INFO     | llm_local            | Loading local TEXT model from: D:\models\Mistral-7B-Instruct-v0.1-GGUF\mistral-7b-instruct-v0.1.Q4_K_M.gguf
2025-11-26 19:17:02,388 | INFO     | llm_local            | Loaded text model in 4.76s
2025-11-26 19:17:02,392 | INFO     | gpu_manager          | Registered text model as active on GPU.
2025-11-26 19:18:03,685 | INFO     | llm_local            | Model generation completed, output length=9165 chars
2025-11-26 19:18:03,932 | INFO     | enrichment           | Enrichment Success: Created 43 NEW links (Skipped 17 duplicates).
2025-11-26 19:27:52,111 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-26 19:27:56,346 | INFO     | neo4j                | [OK] APOC detected: 5.26.16
2025-11-26 19:27:56,369 | INFO     | neo4j                | Executed index/constraint: CREATE CONSTRAINT entity_name_unique IF NOT EXISTS FOR (e:Entity) REQUIRE e.name IS UNIQUE
